date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR1,WINDOW1,WINDOW2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-07-29 18:15:00,31.4,38,408,4.52,4.78,4.78,4.78,0,403,46.3,26,0,1,0,1 window,4700,30,52,10,26,11,0.2
2024-07-29 18:20:00,31.5,38,403,4.26,4.51,4.51,4.51,0,408,56.3,26,0,1,0,1 window,4705,30,52,10,26,11,0.2
2024-07-29 18:25:00,31.6,38.4,412,4.89,5.17,5.17,5.17,0,422,52.8,29,0,1,0,1 window,4710,30,52,10,26,11,0.2
2024-07-29 18:30:00,31.7,37.9,401,4.41,4.66,4.66,4.66,0,419,50.9,26,0,1,0,1 window,4715,28.8,64,10,26,11,0.2
2024-07-29 18:35:00,31.7,37.2,408,4.35,4.61,4.61,4.61,0,416,46.7,26,0,1,0,1 window,4720,28.8,64,10,26,11,0.2
2024-07-29 18:40:00,31.6,37.2,406,4.44,4.69,4.69,4.69,0,414,49,26,0,1,0,1 window,4725,28.8,64,10,26,11,0.2
2024-07-29 18:45:00,31.6,37.2,403,4.39,4.64,4.64,4.64,0,422,49.1,26,0,1,0,1 window,4730,28.8,64,10,26,11,0.2
2024-07-29 18:50:00,31.7,37.3,413,4.77,5.05,5.05,5.05,0,438,54.1,34,0,1,0,1 window,4735,28.8,64,10,26,11,0.2
2024-07-29 18:55:00,31.7,36.5,409,4.69,4.96,4.96,4.96,0,432,45.7,31,0,1,0,1 window,4740,28.8,64,10,26,11,0.2
2024-07-29 19:00:00,31.7,36.8,404,4.71,4.98,4.98,4.98,0,435,49.6,37,0,1,0,1 window,4745,27.8,72,10,24,12,0.2
2024-07-29 19:05:00,31.7,37.2,405,4.56,4.82,4.82,4.82,0,437,54.6,27,0,1,0,1 window,4750,27.8,72,10,24,12,0.2
2024-07-29 19:10:00,31.7,37.3,408,4.71,4.98,4.98,4.98,0,442,48.7,31,0,1,0,1 window,4755,27.8,72,10,24,12,0.2
2024-07-29 19:15:00,31.7,37.2,409,4.72,4.99,4.99,4.99,0,443,55.4,28,0,1,0,1 window,4760,27.8,72,10,24,12,0.2
2024-07-29 19:20:00,31.7,38.7,402,4.73,5.01,5.01,5.01,0,456,67.7,31,0,1,0,1 window,4765,27.8,72,10,24,12,0.2
2024-07-29 19:25:00,31.5,39.8,406,4.42,4.67,4.67,4.67,0,458,75.8,29,0,1,0,1 window,4770,27.8,72,10,24,12,0.2
2024-07-29 19:30:00,31.5,40.5,406,4.86,5.13,5.13,5.13,0,467,72,29,0,1,0,1 window,4775,27.3,74,10,24,12,0.2
2024-07-29 19:35:00,31.6,40.9,406,5.68,6.01,6.01,6.01,0,481,69.3,26,0,1,0,1 window,4780,27.3,74,10,24,12,0.2
2024-07-29 19:40:00,31.6,41.8,409,6.85,7.24,7.24,7.24,0,477,76.9,29,0,1,0,1 window,4785,27.3,74,10,24,12,0.2
2024-07-29 19:45:00,31.7,42.5,415,5.35,5.65,5.65,5.65,0,480,77.1,33,0,1,0,1 window,4790,27.3,74,10,24,12,0.2
2024-07-29 19:50:00,31.6,43,414,4.7,4.97,4.97,4.97,0,479,75.6,31,0,1,0,1 window,4795,27.3,74,10,24,12,0.2
2024-07-29 19:55:00,31.7,43.4,407,4.82,5.1,5.1,5.1,0,483,77.8,28,0,1,0,1 window,4800,27.3,74,10,24,12,0.2
2024-07-29 20:00:00,31.7,44.4,413,4.53,4.78,4.78,4.78,0,486,80.7,26,0,1,0,1 window,4805,27,74,11,28,11,0.1
2024-07-29 20:05:00,31.7,44.9,407,4.56,4.82,4.82,4.82,0,483,81.4,31,0,1,0,1 window,4810,27,74,11,28,11,0.1
2024-07-29 20:10:00,31.7,45.8,401,4.71,4.98,4.98,4.98,0,486,77.1,30,0,1,0,1 window,4815,27,74,11,28,11,0.1
2024-07-29 20:15:00,31.7,46.9,409,4.61,4.87,4.87,4.87,0,493,80.7,30,0,1,0,1 window,4820,27,74,11,28,11,0.1
2024-07-29 20:20:00,31.7,48.1,409,4.58,4.84,4.84,4.84,0,496,86,30,0,1,0,1 window,4825,27,74,11,28,11,0.1
2024-07-29 20:25:00,31.7,48.8,411,4.73,5,5,5,0,494,80.4,31,0,1,0,1 window,4830,27,74,11,28,11,0.1
2024-07-29 20:30:00,31.6,49.9,405,4.47,4.73,4.73,4.73,0,490,85.8,29,0,1,0,1 window,4835,26.9,74,11,28,11,0.1
2024-07-29 20:35:00,31.5,50.7,410,4.51,4.77,4.77,4.77,0,487,83.2,35,0,1,0,1 window,4840,26.9,74,11,28,11,0.1
2024-07-29 20:40:00,31.5,51.3,401,4.64,4.9,4.9,4.9,0,484,87.7,31,0,1,0,1 window,4845,26.9,74,11,28,11,0.1
2024-07-29 20:45:00,31.5,51.9,397,4.9,5.18,5.18,5.18,0,482,82.8,31,0,1,0,1 window,4850,26.9,74,11,28,11,0.1
2024-07-29 20:50:00,31.5,52.7,390,5.01,5.3,5.3,5.3,0,479,89.2,30,0,1,0,1 window,4855,26.9,74,11,28,11,0.1
2024-07-29 20:55:00,31.4,53.2,389,5.17,5.47,5.47,5.47,0,476,91.3,30,0,1,0,1 window,4860,26.9,74,11,28,11,0.1
2024-07-29 21:00:00,31.4,52.5,408,4.7,4.97,4.97,4.97,0,502,83.9,32,0,1,0,1 window,4865,26.7,75,12,29,15,0.1
2024-07-29 21:05:00,31.4,53.2,399,7.13,7.54,7.54,7.54,0,504,70.7,28,0,0,0,no ventilation,5,26.7,75,12,29,15,0.1
2024-07-29 21:10:00,31.3,53.9,397,9.26,9.79,9.79,9.79,0,517,74.9,28,0,0,0,no ventilation,10,26.7,75,12,29,15,0.1
2024-07-29 21:15:00,31.2,55,410,7.06,7.46,7.46,7.46,0,503,70.3,27,0,0,0,no ventilation,15,26.7,75,12,29,15,0.1
2024-07-29 21:20:00,31.1,56.4,413,6.15,6.51,6.51,6.51,0,489,77.3,29,0,0,0,no ventilation,20,26.7,75,12,29,15,0.1
2024-07-29 21:25:00,30.9,56.6,412,13.96,14.77,14.77,14.77,0,503,79.4,34,0,0,0,no ventilation,25,26.7,75,12,29,15,0.1
2024-07-29 21:30:00,30.8,57.8,412,12.35,13.06,13.06,13.06,0,476,84.7,31,0,0,0,no ventilation,30,25.7,79,12,29,15,0.1
2024-07-29 21:35:00,30.6,58.1,415,6.4,6.77,6.77,6.77,0,449,79.7,31,0,0,0,no ventilation,35,25.7,79,12,29,15,0.1
2024-07-29 21:40:00,30.3,58.4,405,8.29,8.77,8.77,8.77,0,456,80.2,28,0,0,0,no ventilation,40,25.7,79,12,29,15,0.1
2024-07-29 21:45:00,30.3,58.4,398,9.09,9.61,9.61,9.61,0,457,77.7,28,0,0,0,no ventilation,45,25.7,79,12,29,15,0.1
2024-07-29 21:50:00,30.3,57.7,409,9.19,9.72,9.72,9.72,0,494,68.2,33,0,0,0,no ventilation,50,25.7,79,12,29,15,0.1
2024-07-29 21:55:00,30.6,57,431,6.29,6.66,6.66,6.66,0,483,63.9,28,0,0,0,no ventilation,55,25.7,79,12,29,15,0.1
2024-07-29 22:00:00,30.4,57.4,410,4.78,5.06,5.06,5.06,0,443,77.3,31,0,0,0,no ventilation,60,25.6,72,12,28,20,0.1
2024-07-29 22:05:00,30.3,58.2,419,5.25,5.55,5.55,5.55,0,428,75.9,27,0,0,0,no ventilation,65,25.6,72,12,28,20,0.1
2024-07-29 22:10:00,30.3,58.2,418,5.08,5.37,5.37,5.37,0,427,71.3,27,0,0,0,no ventilation,70,25.6,72,12,28,20,0.1
2024-07-29 22:15:00,30.3,57.5,422,5.23,5.53,5.53,5.53,0,435,64.6,25,0,0,0,no ventilation,75,25.6,72,12,28,20,0.1
2024-07-29 22:20:00,30.5,55.9,427,6.29,6.65,6.65,6.65,0,478,58.1,25,0,0,0,no ventilation,80,25.6,72,12,28,20,0.1
2024-07-29 22:25:00,30.7,54.5,416,5.08,5.37,5.37,5.37,0,477,58.7,27,0,0,0,no ventilation,85,25.6,72,12,28,20,0.1
2024-07-29 22:30:00,30.8,54.2,430,5.39,5.7,5.7,5.7,0,493,61.2,29,0,0,0,no ventilation,90,25.7,68,12,28,20,0.1
2024-07-29 22:35:00,30.7,52.8,419,4.79,5.06,5.06,5.06,0,455,57.9,25,0,0,0,no ventilation,95,25.7,68,12,28,20,0.1
2024-07-29 22:40:00,30.6,52.7,408,4.5,4.76,4.76,4.76,0,424,57.3,26,0,0,0,no ventilation,100,25.7,68,12,28,20,0.1
2024-07-29 22:45:00,30.6,52.4,404,4.91,5.2,5.2,5.2,0,408,53.1,26,0,0,0,no ventilation,105,25.7,68,12,28,20,0.1
2024-07-29 22:50:00,30.5,51.9,404,4.79,5.06,5.06,5.06,0,398,53.2,24,0,0,0,no ventilation,110,25.7,68,12,28,20,0.1
2024-07-29 22:55:00,30.4,51.4,403,4.77,5.04,5.04,5.04,0,389,53.9,26,0,0,0,no ventilation,115,25.7,68,12,28,20,0.1
2024-07-29 23:00:00,30.4,51.2,403,4.71,4.98,4.98,4.98,0,386,56.3,25,0,0,0,no ventilation,120,25.3,56,12,24,20,0.1
2024-07-29 23:05:00,30.4,51,407,4.88,5.17,5.17,5.17,0,388,60.7,24,0,0,0,no ventilation,125,25.3,56,12,24,20,0.1
2024-07-29 23:10:00,30.5,51.2,418,4.61,4.87,4.87,4.87,0,405,58.8,23,0,0,0,no ventilation,130,25.3,56,12,24,20,0.1
2024-07-29 23:15:00,30.6,50.9,419,4.77,5.05,5.05,5.05,0,419,52.2,23,0,0,0,no ventilation,135,25.3,56,12,24,20,0.1
2024-07-29 23:20:00,30.7,50.6,416,4.45,4.71,4.71,4.71,0,433,56.7,23,0,0,0,no ventilation,140,25.3,56,12,24,20,0.1
2024-07-29 23:25:00,30.7,50.3,424,4.68,4.95,4.95,4.95,0,448,52.9,23,0,0,0,no ventilation,145,25.3,56,12,24,20,0.1
2024-07-29 23:30:00,30.8,50.2,428,4.6,4.87,4.86,4.87,0,462,52,24,0,0,0,no ventilation,150,25.9,49,12,24,20,0.1
2024-07-29 23:35:00,30.8,50.1,427,4.58,4.85,4.85,4.85,0,476,54.9,25,0,0,0,no ventilation,155,25.9,49,12,24,20,0.1
2024-07-29 23:40:00,30.8,49.9,434,4.67,4.94,4.94,4.94,0,489,54.3,24,0,0,0,no ventilation,160,25.9,49,12,24,20,0.1
2024-07-29 23:45:00,30.9,49.8,435,4.37,4.62,4.62,4.62,0,503,59.8,24,0,0,0,no ventilation,165,25.9,49,12,24,20,0.1
2024-07-29 23:50:00,30.9,49.6,438,4.62,4.88,4.88,4.88,0,510,54.7,23,0,0,0,no ventilation,170,25.9,49,12,24,20,0.1
2024-07-29 23:55:00,30.9,49.5,436,4.4,4.65,4.65,4.65,0,514,51.7,23,0,0,0,no ventilation,175,25.9,49,12,24,20,0.1
2024-07-30 00:00:00,31,49.4,440,4.5,4.76,4.76,4.76,0,522,54,23,0,0,0,no ventilation,180,25.9,46,12,24,27,0.1
2024-07-30 00:05:00,31,49.2,440,4.32,4.57,4.57,4.57,0,529,55.4,25,0,0,0,no ventilation,185,25.9,46,12,24,27,0.1
2024-07-30 00:10:00,31,49.1,445,4.52,4.78,4.78,4.78,0,534,50.4,22,0,0,0,no ventilation,190,25.9,46,12,24,27,0.1
2024-07-30 00:15:00,31,48.9,447,4.38,4.63,4.63,4.63,0,541,50.4,22,0,0,0,no ventilation,195,25.9,46,12,24,27,0.1
2024-07-30 00:20:00,31.1,48.7,450,4.62,4.89,4.89,4.89,0,547,55.5,22,0,0,0,no ventilation,200,25.9,46,12,24,27,0.1
2024-07-30 00:25:00,31.1,48.4,450,5.12,5.42,5.42,5.42,0,552,53,23,0,0,0,no ventilation,205,25.9,46,12,24,27,0.1
2024-07-30 00:30:00,31.1,48.3,449,5.24,5.54,5.54,5.54,0,556,49,24,0,0,0,no ventilation,210,26.2,43,12,24,27,0.1
2024-07-30 00:35:00,31.1,48,453,4.72,4.99,4.99,4.99,0,561,53.4,23,0,0,0,no ventilation,215,26.2,43,12,24,27,0.1
2024-07-30 00:40:00,31.1,47.7,455,4.67,4.94,4.94,4.94,0,563,53.6,24,0,0,0,no ventilation,220,26.2,43,12,24,27,0.1
2024-07-30 00:45:00,31.1,47.7,456,4.55,4.81,4.81,4.81,0,566,47.8,24,0,0,0,no ventilation,225,26.2,43,12,24,27,0.1
2024-07-30 00:50:00,31.1,47.4,463,4.64,4.91,4.91,4.91,0,569,53.9,23,0,0,0,no ventilation,230,26.2,43,12,24,27,0.1
2024-07-30 00:55:00,31.1,47.3,461,4.45,4.71,4.71,4.71,0,572,53.1,24,0,0,0,no ventilation,235,26.2,43,12,24,27,0.1
2024-07-30 01:00:00,31.1,47.2,458,4.53,4.79,4.79,4.79,0,572,54.1,23,0,0,0,no ventilation,240,26.1,43,12,23,33,0.2
2024-07-30 01:05:00,31.1,46.9,456,4.51,4.77,4.77,4.77,0,574,53.2,23,0,0,0,no ventilation,245,26.1,43,12,23,33,0.2
2024-07-30 01:10:00,31.1,46.7,463,4.24,4.48,4.48,4.48,0,575,52.9,24,0,0,0,no ventilation,250,26.1,43,12,23,33,0.2
2024-07-30 01:15:00,31.1,46.7,462,4.46,4.72,4.72,4.72,0,578,56,23,0,0,0,no ventilation,255,26.1,43,12,23,33,0.2
2024-07-30 01:20:00,31.1,46.6,463,4.5,4.76,4.76,4.76,0,581,56,24,0,0,0,no ventilation,260,26.1,43,12,23,33,0.2
2024-07-30 01:25:00,31.1,46.3,462,4.51,4.77,4.77,4.77,0,581,54.1,23,0,0,0,no ventilation,265,26.1,43,12,23,33,0.2
2024-07-30 01:30:00,31.1,46.2,459,4.34,4.59,4.59,4.59,0,581,62,25,0,0,0,no ventilation,270,27.5,39,12,23,33,0.2
2024-07-30 01:35:00,31.1,46.2,460,4.48,4.74,4.74,4.74,0,583,52.1,24,0,0,0,no ventilation,275,27.5,39,12,23,33,0.2
2024-07-30 01:40:00,31.1,46,458,4.48,4.73,4.73,4.73,0,585,52.6,24,0,0,0,no ventilation,280,27.5,39,12,23,33,0.2
2024-07-30 01:45:00,31.1,45.8,453,4.54,4.8,4.8,4.8,0,585,54.1,23,0,0,0,no ventilation,285,27.5,39,12,23,33,0.2
2024-07-30 01:50:00,31.1,45.6,450,4.58,4.85,4.85,4.85,0,584,56.4,25,0,0,0,no ventilation,290,27.5,39,12,23,33,0.2
2024-07-30 01:55:00,31.1,45.6,452,4.45,4.71,4.71,4.71,0,584,52,25,0,0,0,no ventilation,295,27.5,39,12,23,33,0.2
2024-07-30 02:00:00,31.1,45.5,451,4.39,4.64,4.64,4.64,0,586,54.1,24,0,0,0,no ventilation,300,25.7,46,10,18,22,0.3
2024-07-30 02:05:00,31.1,45.2,455,4.49,4.75,4.75,4.75,0,587,52.4,24,0,0,0,no ventilation,305,25.7,46,10,18,22,0.3
2024-07-30 02:10:00,31.1,45.2,458,4.33,4.58,4.58,4.58,0,588,54.3,23,0,0,0,no ventilation,310,25.7,46,10,18,22,0.3
2024-07-30 02:15:00,31.1,44.9,457,4.43,4.69,4.69,4.69,0,589,54.9,22,0,0,0,no ventilation,315,25.7,46,10,18,22,0.3
2024-07-30 02:20:00,31.1,44.9,456,4.46,4.71,4.71,4.71,0,591,55.2,24,0,0,0,no ventilation,320,25.7,46,10,18,22,0.3
2024-07-30 02:25:00,31.1,44.7,458,4.32,4.57,4.57,4.57,0,591,53.3,23,0,0,0,no ventilation,325,25.7,46,10,18,22,0.3
2024-07-30 02:30:00,31.1,44.4,463,4.49,4.74,4.74,4.74,0,588,52.9,24,0,0,0,no ventilation,330,25.5,42,10,18,22,0.3
2024-07-30 02:35:00,31.1,44.4,463,4.44,4.69,4.69,4.69,0,589,52.9,23,0,0,0,no ventilation,335,25.5,42,10,18,22,0.3
2024-07-30 02:40:00,31.1,44.2,468,4.18,4.41,4.41,4.41,0,588,55.3,23,0,0,0,no ventilation,340,25.5,42,10,18,22,0.3
2024-07-30 02:45:00,31.1,44.1,468,4.29,4.53,4.53,4.53,0,588,51.7,22,0,0,0,no ventilation,345,25.5,42,10,18,22,0.3
2024-07-30 02:50:00,31.1,44.1,470,4.4,4.65,4.65,4.65,0,591,54.3,22,0,0,0,no ventilation,350,25.5,42,10,18,22,0.3
2024-07-30 02:55:00,31.1,44,468,4.46,4.72,4.72,4.72,0,591,57.3,24,0,0,0,no ventilation,355,25.5,42,10,18,22,0.3
2024-07-30 03:00:00,31,44,467,4.55,4.81,4.81,4.81,0,593,55.4,24,0,0,0,no ventilation,360,25.3,44,8,13,7,0.3
2024-07-30 03:05:00,31,44,468,4.41,4.66,4.66,4.66,0,594,56,24,0,0,0,no ventilation,365,25.3,44,8,13,7,0.3
2024-07-30 03:10:00,31,44.1,469,4.6,4.86,4.86,4.86,0,595,56.5,23,0,0,0,no ventilation,370,25.3,44,8,13,7,0.3
2024-07-30 03:15:00,31,44,464,4.59,4.86,4.86,4.86,0,597,56.9,24,0,0,0,no ventilation,375,25.3,44,8,13,7,0.3
2024-07-30 03:20:00,31,44,465,4.7,4.97,4.97,4.97,0,597,58.5,23,0,0,0,no ventilation,380,25.3,44,8,13,7,0.3
2024-07-30 03:25:00,31,43.8,468,4.96,5.24,5.24,5.24,0,597,59.3,24,0,0,0,no ventilation,385,25.3,44,8,13,7,0.3
2024-07-30 03:30:00,31,43.7,471,4.81,5.08,5.08,5.08,0,595,59.1,23,0,0,0,no ventilation,390,25.5,41,8,13,7,0.3
2024-07-30 03:35:00,31,43.7,472,4.61,4.88,4.88,4.88,0,595,55.5,23,0,0,0,no ventilation,395,25.5,41,8,13,7,0.3
2024-07-30 03:40:00,31,43.7,470,4.88,5.16,5.16,5.16,0,597,53.6,23,0,0,0,no ventilation,400,25.5,41,8,13,7,0.3
2024-07-30 03:45:00,31,43.6,469,4.73,5,5,5,0,597,56.5,23,0,0,0,no ventilation,405,25.5,41,8,13,7,0.3
2024-07-30 03:50:00,31,43.6,465,4.8,5.08,5.08,5.08,0,597,54.2,23,0,0,0,no ventilation,410,25.5,41,8,13,7,0.3
2024-07-30 03:55:00,31,43.4,469,4.57,4.84,4.84,4.84,0,597,55.7,23,0,0,0,no ventilation,415,25.5,41,8,13,7,0.3
2024-07-30 04:00:00,31,43.3,466,4.57,4.84,4.84,4.84,0,596,58.2,23,0,0,0,no ventilation,420,26.2,36,9,16,23,0.3
2024-07-30 04:05:00,31,43.3,466,4.69,4.96,4.96,4.96,0,597,54.3,23,0,0,0,no ventilation,425,26.2,36,9,16,23,0.3
2024-07-30 04:10:00,30.9,43.3,470,4.98,5.27,5.27,5.27,0,597,56.4,22,0,0,0,no ventilation,430,26.2,36,9,16,23,0.3
2024-07-30 04:15:00,30.9,43.3,471,4.86,5.14,5.14,5.14,0,599,54.8,23,0,0,0,no ventilation,435,26.2,36,9,16,23,0.3
2024-07-30 04:20:00,30.9,43.1,466,4.82,5.1,5.1,5.1,0,599,57.3,24,0,0,0,no ventilation,440,26.2,36,9,16,23,0.3
2024-07-30 04:25:00,30.9,43.1,463,5.02,5.31,5.31,5.31,0,597,54,24,0,0,0,no ventilation,445,26.2,36,9,16,23,0.3
2024-07-30 04:30:00,30.8,40.1,451,4.55,4.81,4.81,4.81,0,548,43,25,0,0,0,no ventilation,450,25.5,39,9,16,23,0.3
2024-07-30 04:35:00,30.8,38.3,435,5.06,5.35,5.35,5.35,0,483,44.6,23,0,0,0,no ventilation,455,25.5,39,9,16,23,0.3
2024-07-30 04:40:00,30.6,37.5,431,4.47,4.72,4.72,4.72,0,449,48.4,25,0,0,0,no ventilation,460,25.5,39,9,16,23,0.3
2024-07-30 04:45:00,30.5,37.6,427,4.64,4.91,4.91,4.91,0,432,52.6,22,0,0,0,no ventilation,465,25.5,39,9,16,23,0.3
2024-07-30 04:50:00,30.4,37.5,423,4.82,5.1,5.1,5.1,0,425,55.7,25,0,0,0,no ventilation,470,25.5,39,9,16,23,0.3
2024-07-30 04:55:00,30.3,36.9,434,4.61,4.88,4.88,4.88,0,411,56.5,24,0,0,0,no ventilation,475,25.5,39,9,16,23,0.3
2024-07-30 05:00:00,30.2,37.1,426,4.61,4.87,4.87,4.87,0,407,58.8,22,0,0,0,no ventilation,480,26.7,37,10,16,24,0.3
2024-07-30 05:05:00,30.1,37.6,430,5.08,5.37,5.37,5.37,0,443,68.6,22,0,0,0,no ventilation,485,26.7,37,10,16,24,0.3
2024-07-30 05:10:00,30.1,38.3,435,5.34,5.64,5.64,5.64,0,424,62.2,23,0,0,0,no ventilation,490,26.7,37,10,16,24,0.3
2024-07-30 05:15:00,30,38.6,438,5.49,5.8,5.8,5.8,0,423,63.6,24,0,0,0,no ventilation,495,26.7,37,10,16,24,0.3
2024-07-30 05:20:00,30,38.6,442,5.33,5.63,5.63,5.63,0,423,63.9,25,0,0,0,no ventilation,500,26.7,37,10,16,24,0.3
2024-07-30 05:25:00,30,38.2,438,5.13,5.42,5.42,5.42,0,420,63,22,0,0,0,no ventilation,505,26.7,37,10,16,24,0.3
2024-07-30 05:30:00,29.9,38,431,5.1,5.4,5.4,5.4,0,415,63,25,0,0,0,no ventilation,510,28.1,36,10,16,24,0.3
2024-07-30 05:35:00,29.9,37.6,430,4.94,5.22,5.22,5.22,0,408,58.4,24,0,0,0,no ventilation,515,28.1,36,10,16,24,0.3
2024-07-30 05:40:00,29.9,37.3,431,4.88,5.16,5.16,5.16,0,408,59.3,24,0,0,0,no ventilation,520,28.1,36,10,16,24,0.3
2024-07-30 05:45:00,29.9,37.2,441,5.44,5.76,5.76,5.76,0,408,54.6,24,0,0,0,no ventilation,525,28.1,36,10,16,24,0.3
2024-07-30 05:50:00,29.8,37.3,476,5.27,5.57,5.57,5.57,0,410,55.7,24,0,0,0,no ventilation,530,28.1,36,10,16,24,0.3
2024-07-30 05:55:00,29.8,37.2,469,5.63,5.95,5.95,5.95,0,410,62.8,23,0,0,0,no ventilation,535,28.1,36,10,16,24,0.3
2024-07-30 06:00:00,29.8,36.6,448,5.35,5.66,5.66,5.66,0,407,54.1,23,0,0,0,no ventilation,540,29.6,34,10,17,21,0.3
2024-07-30 06:05:00,29.8,36.1,448,5.15,5.44,5.44,5.44,0,404,51.4,23,0,0,0,no ventilation,545,29.6,34,10,17,21,0.3
2024-07-30 06:10:00,29.8,35.8,444,4.94,5.23,5.23,5.23,0,401,53.4,23,0,0,0,no ventilation,550,29.6,34,10,17,21,0.3
2024-07-30 06:15:00,29.8,35.7,449,5.1,5.39,5.39,5.39,0,416,48.1,23,0,0,0,no ventilation,555,29.6,34,10,17,21,0.3
2024-07-30 06:20:00,29.8,35.4,448,5.04,5.33,5.33,5.33,0,413,50.8,23,0,0,0,no ventilation,560,29.6,34,10,17,21,0.3
2024-07-30 06:25:00,29.9,35.4,446,5.08,5.37,5.37,5.37,0,410,51.8,23,0,0,0,no ventilation,565,29.6,34,10,17,21,0.3
2024-07-30 06:30:00,29.8,35,447,4.93,5.22,5.22,5.22,0,405,57.1,24,0,0,0,no ventilation,570,30.7,31,10,17,21,0.3
2024-07-30 06:35:00,29.8,34.6,450,5.54,5.86,5.86,5.86,0,403,52.6,25,0,0,0,no ventilation,575,30.7,31,10,17,21,0.3
2024-07-30 06:40:00,29.8,34.6,452,5.64,5.96,5.96,5.96,0,404,49.7,23,0,0,0,no ventilation,580,30.7,31,10,17,21,0.3
2024-07-30 06:45:00,29.8,34.3,449,5.55,5.87,5.87,5.87,0,401,53.1,26,0,0,0,no ventilation,585,30.7,31,10,17,21,0.3
2024-07-30 06:50:00,29.8,34.6,447,5.48,5.79,5.79,5.79,0,404,53.7,23,0,0,0,no ventilation,590,30.7,31,10,17,21,0.3
2024-07-30 06:55:00,29.8,34.7,450,5.73,6.05,6.05,6.05,0,447,59.2,25,0,0,0,no ventilation,595,30.7,31,10,17,21,0.3
2024-07-30 07:00:00,29.8,34.8,449,5.65,5.98,5.98,5.98,0,428,56.6,24,0,0,0,no ventilation,600,32.3,28,19,76,59,0.4
2024-07-30 07:05:00,29.8,34.8,443,5.65,5.97,5.97,5.97,0,422,61.1,24,0,0,0,no ventilation,605,32.3,28,19,76,59,0.4
2024-07-30 07:10:00,29.8,35.3,447,6.49,6.87,6.87,6.87,0,435,62.6,24,0,0,0,no ventilation,610,32.3,28,19,76,59,0.4
2024-07-30 07:15:00,29.8,35.4,455,6.93,7.33,7.33,7.33,0,447,61.7,24,0,0,0,no ventilation,615,32.3,28,19,76,59,0.4
2024-07-30 07:20:00,29.7,35.4,455,7.72,8.16,8.16,8.16,0,453,66.4,24,0,0,0,no ventilation,620,32.3,28,19,76,59,0.4
2024-07-30 07:25:00,29.8,35.5,457,7.63,8.07,8.07,8.07,0,460,67.4,23,0,0,0,no ventilation,625,32.3,28,19,76,59,0.4
2024-07-30 07:30:00,29.8,35.7,451,7.49,7.92,7.92,7.92,0,467,71,24,0,0,0,no ventilation,630,32.9,26,19,76,59,0.4
2024-07-30 07:35:00,29.8,35.7,452,7.3,7.72,7.72,7.72,0,465,66.7,25,0,0,0,no ventilation,635,32.9,26,19,76,59,0.4
2024-07-30 07:40:00,29.8,35.4,450,6.81,7.2,7.2,7.2,0,458,65.8,24,0,0,0,no ventilation,640,32.9,26,19,76,59,0.4
2024-07-30 07:45:00,29.9,35.5,447,6.97,7.37,7.37,7.37,0,454,63.1,23,0,0,0,no ventilation,645,32.9,26,19,76,59,0.4
2024-07-30 07:50:00,29.9,35.7,444,6.6,6.99,6.99,6.99,0,457,63,24,0,0,0,no ventilation,650,32.9,26,19,76,59,0.4
2024-07-30 07:55:00,29.9,36,446,6.73,7.12,7.12,7.12,0,458,62,31,0,0,0,no ventilation,655,32.9,26,19,76,59,0.4
2024-07-30 08:00:00,29.9,36.1,454,6.76,7.15,7.15,7.15,0,459,64.1,24,0,0,0,no ventilation,660,34,23,13,42,40,0.4
2024-07-30 08:05:00,29.9,36.2,446,6.74,7.12,7.12,7.12,0,463,60,25,0,0,0,no ventilation,665,34,23,13,42,40,0.4
2024-07-30 08:10:00,29.9,36.5,439,6.59,6.97,6.97,6.97,0,467,59.8,23,0,0,0,no ventilation,670,34,23,13,42,40,0.4
2024-07-30 08:15:00,29.9,36.8,446,6.58,6.96,6.96,6.96,0,497,54.9,25,0,0,0,no ventilation,675,34,23,13,42,40,0.4
2024-07-30 08:20:00,30,36.9,448,6.89,7.28,7.28,7.28,0,509,60.4,25,0,0,0,no ventilation,680,34,23,13,42,40,0.4
2024-07-30 08:25:00,30,36.9,448,6.94,7.34,7.34,7.34,0,496,58.7,24,0,0,0,no ventilation,685,34,23,13,42,40,0.4
2024-07-30 08:30:00,30,37.2,455,7.62,8.05,8.05,8.05,0,542,61.3,26,0,0,0,no ventilation,690,33.1,32,13,42,40,0.4
2024-07-30 08:35:00,30.1,37.3,460,7.76,8.2,8.2,8.2,0,567,65.6,25,0,0,0,no ventilation,695,33.1,32,13,42,40,0.4
2024-07-30 08:40:00,30.1,37.9,514,7.6,8.03,8.03,8.03,0,559,67,28,0,0,0,no ventilation,700,33.1,32,13,42,40,0.4
2024-07-30 08:45:00,30.2,37.7,513,8.58,9.08,9.08,9.08,0,550,64.9,30,0,0,0,no ventilation,705,33.1,32,13,42,40,0.4
2024-07-30 08:50:00,30.2,37.7,497,9.09,9.61,9.61,9.61,0,548,60.7,29,0,0,0,no ventilation,710,33.1,32,13,42,40,0.4
2024-07-30 08:55:00,30.3,37.7,492,8.57,9.06,9.06,9.06,0,549,63.6,29,0,0,0,no ventilation,715,33.1,32,13,42,40,0.4
